record_id,sender_account,receiver_account,amount,currency,timestamp,reference,channel,region,status
REC000225,SND09798,RCV02396,90.00.00,USD,2026-08-31T12:52:00Z,REF-18858,SWIFT,APAC,SETTLED
REC000226,SND07667,RCV08356,97.00.00,USD,2026-08-31T18:41:00Z,REF-11214,SWIFT,APAC,SETTLED
REC000227,SND00707,RCV00265,87.00.00,USD,2026-08-31T21:44:00Z,REF-14225,SWIFT,APAC,SETTLED
REC000228,SND01602,RCV00289,98.00.00,USD,2026-08-31T02:52:00Z,REF-2784,SWIFT,APAC,SETTLED
REC000229,SND08610,RCV02566,44.00.00,USD,2026-08-31T00:34:00Z,REF-13702,SWIFT,APAC,SETTLED
REC000230,SND01273,RCV05400,48.00.00,USD,2026-08-31T02:27:00Z,REF-2321,SWIFT,APAC,SETTLED
REC000231,SND00496,RCV01334,85.00.00,USD,2026-08-31T20:17:00Z,REF-19924,SWIFT,APAC,SETTLED
REC000232,SND08099,RCV06286,1.00.00,USD,2026-08-31T21:22:00Z,REF-10221,SWIFT,APAC,SETTLED
REC000233,SND04462,RCV02450,93.00.00,USD,2026-08-31T07:50:00Z,REF-7119,SWIFT,APAC,SETTLED
REC000234,SND06070,RCV01122,65.00.00,USD,2026-08-31T16:49:00Z,REF-190,SWIFT,APAC,SETTLED
REC000235,SND04412,RCV07681,45.00.00,USD,2026-08-31T02:41:00Z,REF-4121,SWIFT,APAC,SETTLED
REC000236,SND02474,RCV07946,41.00.00,USD,2026-08-31T14:41:00Z,REF-8179,SWIFT,APAC,SETTLED
REC000237,SND09144,RCV02668,99.00.00,USD,2026-08-31T23:07:00Z,REF-32533,SWIFT,APAC,SETTLED
REC000238,SND03999,RCV00975,21.00.00,USD,2026-08-31T04:13:00Z,REF-20946,SWIFT,APAC,SETTLED
REC000239,SND08425,RCV03729,20.00.00,USD,2026-08-31T02:28:00Z,REF-20731,SWIFT,APAC,SETTLED
REC000240,SND07731,RCV07461,82.00.00,USD,2026-08-31T08:26:00Z,REF-1906,SWIFT,APAC,SETTLED
REC000241,SND00613,RCV08491,91.00.00,USD,2026-08-31T14:26:00Z,REF-27990,SWIFT,APAC,SETTLED
REC000242,SND01008,RCV00147,61.00.00,USD,2026-08-31T12:45:00Z,REF-21145,SWIFT,APAC,SETTLED
REC000243,SND06098,RCV08840,42.00.00,USD,2026-08-31T11:33:00Z,REF-16306,SWIFT,APAC,SETTLED
REC000244,SND02607,RCV01477,11.00.00,USD,2026-08-31T20:17:00Z,REF-2134,SWIFT,APAC,SETTLED
REC000245,SND09476,RCV05250,82.00.00,USD,2026-08-31T21:42:00Z,REF-5077,SWIFT,APAC,SETTLED
REC000246,SND01393,RCV09697,99.00.00,USD,2026-08-31T20:17:00Z,REF-15792,SWIFT,APAC,SETTLED
REC000247,SND02023,RCV08343,62.00.00,USD,2026-08-31T10:58:00Z,REF-17204,SWIFT,APAC,SETTLED
REC000248,SND01172,RCV01234,98.00.00,USD,2026-08-31T06:33:00Z,REF-25967,SWIFT,APAC,SETTLED
REC000249,SND05553,RCV05965,93.00.00,USD,2026-08-31T03:42:00Z,REF-16265,SWIFT,APAC,SETTLED
REC000250,SND07932,RCV02080,75.00.00,USD,2026-08-31T01:21:00Z,REF-19158,SWIFT,APAC,SETTLED
REC000251,SND00308,RCV09258,60.00.00,USD,2026-08-31T01:19:00Z,REF-20303,SWIFT,APAC,SETTLED
REC000252,SND07563,RCV05584,90.00.00,USD,2026-08-31T01:49:00Z,REF-21369,SWIFT,APAC,SETTLED
REC000253,SND04811,RCV03551,25.00.00,USD,2026-08-31T09:54:00Z,REF-14068,SWIFT,APAC,SETTLED
REC000254,SND05911,RCV01899,13.00.00,USD,2026-08-31T13:58:00Z,REF-1497,SWIFT,APAC,SETTLED
REC000255,SND05179,RCV04851,52.00.00,USD,2026-08-31T21:33:00Z,REF-27643,SWIFT,APAC,SETTLED
REC000256,SND02058,RCV07052,57.00.00,USD,2026-08-31T14:57:00Z,REF-17632,SWIFT,APAC,SETTLED
REC000257,SND06432,RCV02326,89.00.00,USD,2026-08-31T06:01:00Z,REF-25373,SWIFT,APAC,SETTLED
REC000258,SND08571,RCV08590,90.00.00,USD,2026-08-31T21:01:00Z,REF-21907,SWIFT,APAC,SETTLED
REC000259,SND01410,RCV08885,62.00.00,USD,2026-08-31T11:26:00Z,REF-13172,SWIFT,APAC,SETTLED
REC000260,SND08937,RCV09205,87.00.00,USD,2026-08-31T18:31:00Z,REF-28582,SWIFT,APAC,SETTLED
REC000261,SND00957,RCV04319,11.00.00,USD,2026-08-31T17:51:00Z,REF-6092,SWIFT,APAC,SETTLED
REC000262,SND04442,RCV03060,27.00.00,USD,2026-08-31T01:58:00Z,REF-16735,SWIFT,APAC,SETTLED
REC000263,SND09992,RCV05539,48.00.00,USD,2026-08-31T06:51:00Z,REF-5684,SWIFT,APAC,SETTLED
REC000264,SND04964,RCV07116,92.00.00,USD,2026-08-31T18:31:00Z,REF-23660,SWIFT,APAC,SETTLED
REC000265,SND00289,RCV02449,97.00.00,USD,2026-08-31T18:33:00Z,REF-64,SWIFT,APAC,SETTLED
REC000266,SND09572,RCV02773,26.00.00,USD,2026-08-31T16:18:00Z,REF-28450,SWIFT,APAC,SETTLED
REC000267,SND00782,RCV01587,47.00.00,USD,2026-08-31T02:08:00Z,REF-29450,SWIFT,APAC,SETTLED
REC000268,SND00007,RCV03014,54.00.00,USD,2026-08-31T14:02:00Z,REF-21198,SWIFT,APAC,SETTLED
REC000269,SND08410,RCV05562,32.00.00,USD,2026-08-31T20:41:00Z,REF-8646,SWIFT,APAC,SETTLED
REC000270,SND08187,RCV07161,49.00.00,USD,2026-08-31T17:09:00Z,REF-20159,SWIFT,APAC,SETTLED
REC000271,SND09076,RCV09708,79.00.00,USD,2026-08-31T07:37:00Z,REF-11449,SWIFT,APAC,SETTLED
REC000272,SND02567,RCV07810,81.00.00,USD,2026-08-31T11:51:00Z,REF-11851,SWIFT,APAC,SETTLED
REC000273,SND01643,RCV08667,91.00.00,USD,2026-08-31T09:16:00Z,REF-8428,SWIFT,APAC,SETTLED
REC000274,SND09535,RCV09645,1.00.00,USD,2026-08-31T08:23:00Z,REF-9921,SWIFT,APAC,SETTLED
REC000275,SND01434,RCV07597,12.00.00,USD,2026-08-31T16:42:00Z,REF-4690,SWIFT,APAC,SETTLED
REC000276,SND08526,RCV04705,18.00.00,USD,2026-08-31T09:15:00Z,REF-4457,SWIFT,APAC,SETTLED
REC000277,SND04878,RCV06183,76.00.00,USD,2026-08-31T20:27:00Z,REF-27799,SWIFT,APAC,SETTLED
REC000278,SND00680,RCV03218,90.00.00,USD,2026-08-31T21:51:00Z,REF-23489,SWIFT,APAC,SETTLED
REC000279,SND07191,RCV08782,7.00.00,USD,2026-08-31T17:01:00Z,REF-7904,SWIFT,APAC,SETTLED
REC000280,SND04523,RCV00302,81.00.00,USD,2026-08-31T07:46:00Z,REF-4698,SWIFT,APAC,SETTLED
REC000281,SND06685,RCV09017,57.00.00,USD,2026-08-31T20:52:00Z,REF-15710,SWIFT,APAC,SETTLED
REC000282,SND03571,RCV01332,58.00.00,USD,2026-08-31T17:40:00Z,REF-392,SWIFT,APAC,SETTLED
REC000283,SND03080,RCV00481,90.00.00,USD,2026-08-31T20:05:00Z,REF-24837,SWIFT,APAC,SETTLED
REC000284,SND03881,RCV07276,67.00.00,USD,2026-08-31T12:39:00Z,REF-24894,SWIFT,APAC,SETTLED
REC000285,SND03378,RCV08497,23.00.00,USD,2026-08-31T23:19:00Z,REF-25960,SWIFT,APAC,SETTLED
REC000286,SND01194,RCV04378,79.00.00,USD,2026-08-31T19:39:00Z,REF-29655,SWIFT,APAC,SETTLED
REC000287,SND08123,RCV07641,43.00.00,USD,2026-08-31T00:58:00Z,REF-14155,SWIFT,APAC,SETTLED
REC000288,SND08338,RCV08434,42.00.00,USD,2026-08-31T14:47:00Z,REF-3069,SWIFT,APAC,SETTLED
REC000289,SND01964,RCV02895,70.00.00,USD,2026-08-31T21:13:00Z,REF-28853,SWIFT,APAC,SETTLED
REC000290,SND05782,RCV02517,94.00.00,USD,2026-08-31T21:11:00Z,REF-19485,SWIFT,APAC,SETTLED
REC000291,SND06608,RCV08958,59.00.00,USD,2026-08-31T20:28:00Z,REF-12587,SWIFT,APAC,SETTLED
REC000292,SND00436,RCV03980,78.00.00,USD,2026-08-31T14:40:00Z,REF-18631,SWIFT,APAC,SETTLED
REC000293,SND02971,RCV02919,68.00.00,USD,2026-08-31T03:45:00Z,REF-706,SWIFT,APAC,SETTLED
REC000294,SND01619,RCV06386,64.00.00,USD,2026-08-31T05:41:00Z,REF-19574,SWIFT,APAC,SETTLED
REC000295,SND01499,RCV00191,7.00.00,USD,2026-08-31T06:44:00Z,REF-31811,SWIFT,APAC,SETTLED
REC000296,SND05690,RCV08960,32.00.00,USD,2026-08-31T02:59:00Z,REF-8461,SWIFT,APAC,SETTLED
REC000297,SND00656,RCV07756,33.00.00,USD,2026-08-31T21:20:00Z,REF-6103,SWIFT,APAC,SETTLED
REC000298,SND09355,RCV05851,47.00.00,USD,2026-08-31T14:23:00Z,REF-9683,SWIFT,APAC,SETTLED
REC000299,SND08113,RCV03785,21.00.00,USD,2026-08-31T01:21:00Z,REF-19900,SWIFT,APAC,SETTLED
REC000300,SND03684,RCV03686,7.00.00,USD,2026-08-31T20:00:00Z,REF-5413,SWIFT,APAC,SETTLED
REC000301,SND00935,RCV05782,74.00.00,USD,2026-08-31T05:42:00Z,REF-30382,SWIFT,APAC,SETTLED
REC000302,SND06024,RCV09001,0.00,USD,2026-08-31T00:01:00Z,REF-11188,SWIFT,APAC,SETTLED
REC000303,SND04450,RCV09971,94.00.00,USD,2026-08-31T19:38:00Z,REF-11212,SWIFT,APAC,SETTLED
REC000304,SND03309,RCV03561,15.00.00,USD,2026-08-31T18:48:00Z,REF-24465,SWIFT,APAC,SETTLED
REC000305,SND05358,RCV09294,99.00.00,USD,2026-08-31T16:24:00Z,REF-4572,SWIFT,APAC,SETTLED
REC000306,SND02482,RCV09068,60.00.00,USD,2026-08-31T18:21:00Z,REF-9176,SWIFT,APAC,SETTLED
REC000307,SND00081,RCV06427,94.00.00,USD,2026-08-31T01:59:00Z,REF-22499,SWIFT,APAC,SETTLED
REC000308,SND03981,RCV03494,5.00.00,USD,2026-08-31T13:12:00Z,REF-16102,SWIFT,APAC,SETTLED
REC000309,SND02570,RCV00971,68.00.00,USD,2026-08-31T23:30:00Z,REF-20780,SWIFT,APAC,SETTLED
REC000310,SND04971,RCV01223,17.00.00,USD,2026-08-31T19:17:00Z,REF-6910,SWIFT,APAC,SETTLED
REC000311,SND05915,RCV06662,37.00.00,USD,2026-08-31T22:53:00Z,REF-22571,SWIFT,APAC,SETTLED
REC000312,SND06353,RCV05073,91.00.00,USD,2026-08-31T20:33:00Z,REF-1868,SWIFT,APAC,SETTLED
REC000313,SND04806,RCV07032,13.00.00,USD,2026-08-31T14:49:00Z,REF-30545,SWIFT,APAC,SETTLED
REC000314,SND06075,RCV00827,96.00.00,USD,2026-08-31T08:50:00Z,REF-12607,SWIFT,APAC,SETTLED
REC000315,SND08386,RCV02734,5.00.00,USD,2026-08-31T07:01:00Z,REF-6608,SWIFT,APAC,SETTLED
REC000316,SND05615,RCV03961,27.00.00,USD,2026-08-31T11:28:00Z,REF-14626,SWIFT,APAC,SETTLED
REC000317,SND02160,RCV06005,65.00.00,USD,2026-08-31T11:11:00Z,REF-25487,SWIFT,APAC,SETTLED
REC000318,SND06115,RCV02755,23.00.00,USD,2026-08-31T09:03:00Z,REF-13212,SWIFT,APAC,SETTLED
REC000319,SND00318,RCV08562,79.00.00,USD,2026-08-31T21:25:00Z,REF-9191,SWIFT,APAC,SETTLED
REC000320,SND06132,RCV02267,43.00.00,USD,2026-08-31T18:03:00Z,REF-26543,SWIFT,APAC,SETTLED
REC000321,SND07768,RCV09001,67.00.00,USD,2026-08-31T10:29:00Z,REF-5189,SWIFT,APAC,SETTLED
REC000322,SND03335,RCV01422,95.00.00,USD,2026-08-31T07:11:00Z,REF-10560,SWIFT,APAC,SETTLED
REC000323,SND02698,RCV08015,90.00.00,USD,2026-08-31T04:48:00Z,REF-27344,SWIFT,APAC,SETTLED
REC000324,SND00731,RCV05698,94.00.00,USD,2026-08-31T10:03:00Z,REF-19926,SWIFT,APAC,SETTLED
REC000325,SND03443,RCV00777,13.00.00,USD,2026-08-31T01:05:00Z,REF-30362,SWIFT,APAC,SETTLED
REC000326,SND02352,RCV05226,96.00.00,USD,2026-08-31T06:07:00Z,REF-20598,SWIFT,APAC,SETTLED
REC000327,SND07742,RCV00489,8.00.00,USD,2026-08-31T03:52:00Z,REF-10382,SWIFT,APAC,SETTLED
REC000328,SND05752,RCV01136,49.00.00,USD,2026-08-31T17:23:00Z,REF-13295,SWIFT,APAC,SETTLED
REC000329,SND00411,RCV07145,95.00.00,USD,2026-08-31T14:40:00Z,REF-6665,SWIFT,APAC,SETTLED
REC000330,SND03753,RCV08872,2.00.00,USD,2026-08-31T01:53:00Z,REF-30334,SWIFT,APAC,SETTLED
REC000331,SND07276,RCV05306,61.00.00,USD,2026-08-31T19:29:00Z,REF-625,SWIFT,APAC,SETTLED
REC000332,SND07108,RCV04637,96.00.00,USD,2026-08-31T16:25:00Z,REF-25789,SWIFT,APAC,SETTLED
REC000333,SND04411,RCV09223,78.00.00,USD,2026-08-31T03:10:00Z,REF-16732,SWIFT,APAC,SETTLED
REC000334,SND07036,RCV09880,57.00.00,USD,2026-08-31T09:32:00Z,REF-11201,SWIFT,APAC,SETTLED
REC000335,SND02978,RCV00051,49.00.00,USD,2026-08-31T21:04:00Z,REF-7466,SWIFT,APAC,SETTLED
REC000336,SND00417,RCV00753,56.00.00,USD,2026-08-31T03:31:00Z,REF-13045,SWIFT,APAC,SETTLED
REC000337,SND00803,RCV08271,6.00.00,USD,2026-08-31T15:34:00Z,REF-1603,SWIFT,APAC,SETTLED
REC000338,SND00047,RCV09666,21.00.00,USD,2026-08-31T08:47:00Z,REF-22782,SWIFT,APAC,SETTLED
REC000339,SND01703,RCV08277,50.00.00,USD,2026-08-31T01:52:00Z,REF-4298,SWIFT,APAC,SETTLED
REC000340,SND01202,RCV01924,22.00.00,USD,2026-08-31T23:54:00Z,REF-27638,SWIFT,APAC,SETTLED
REC000341,SND02572,RCV04811,5.00.00,USD,2026-08-31T09:04:00Z,REF-27793,SWIFT,APAC,SETTLED
REC000342,SND07302,RCV00106,47.00.00,USD,2026-08-31T14:35:00Z,REF-30232,SWIFT,APAC,SETTLED
REC000343,SND04009,RCV02767,34.00.00,USD,2026-08-31T03:47:00Z,REF-1320,SWIFT,APAC,SETTLED
REC000344,SND06177,RCV06373,18.00.00,USD,2026-08-31T17:32:00Z,REF-31622,SWIFT,APAC,SETTLED
REC000345,SND00234,RCV09249,0.00,USD,2026-08-31T01:29:00Z,REF-260,SWIFT,APAC,SETTLED
REC000346,SND00858,RCV02813,29.00.00,USD,2026-08-31T20:17:00Z,REF-12476,SWIFT,APAC,SETTLED
REC000347,SND05512,RCV07050,12.00.00,USD,2026-08-31T20:05:00Z,REF-13055,SWIFT,APAC,SETTLED
REC000348,SND03973,RCV05556,5.00.00,USD,2026-08-31T10:07:00Z,REF-27283,SWIFT,APAC,SETTLED
REC000349,SND08391,RCV02287,24.00.00,USD,2026-08-31T16:59:00Z,REF-10045,SWIFT,APAC,SETTLED
REC000350,SND00597,RCV07292,70.00.00,USD,2026-08-31T20:45:00Z,REF-5727,SWIFT,APAC,SETTLED
REC000351,SND07545,RCV08360,57.00.00,USD,2026-08-31T14:59:00Z,REF-4711,SWIFT,APAC,SETTLED
REC000352,SND01747,RCV02981,19.00.00,USD,2026-08-31T07:16:00Z,REF-28621,SWIFT,APAC,SETTLED
REC000353,SND04745,RCV01232,29.00.00,USD,2026-08-31T15:17:00Z,REF-12091,SWIFT,APAC,SETTLED
REC000354,SND01871,RCV08722,21.00.00,USD,2026-08-31T05:58:00Z,REF-16673,SWIFT,APAC,SETTLED
REC000355,SND03843,RCV04434,86.00.00,USD,2026-08-31T09:39:00Z,REF-21985,SWIFT,APAC,SETTLED
REC000356,SND08161,RCV00859,34.00.00,USD,2026-08-31T19:35:00Z,REF-21360,SWIFT,APAC,SETTLED
REC000357,SND03389,RCV09433,66.00.00,USD,2026-08-31T17:48:00Z,REF-27875,SWIFT,APAC,SETTLED
REC000358,SND01737,RCV07499,77.00.00,USD,2026-08-31T08:39:00Z,REF-8293,SWIFT,APAC,SETTLED
REC000359,SND00092,RCV05089,94.00.00,USD,2026-08-31T17:23:00Z,REF-30109,SWIFT,APAC,SETTLED
REC000360,SND06720,RCV02964,84.00.00,USD,2026-08-31T17:57:00Z,REF-21168,SWIFT,APAC,SETTLED
REC000361,SND07873,RCV04475,91.00.00,USD,2026-08-31T22:29:00Z,REF-26547,SWIFT,APAC,SETTLED
REC000362,SND05080,RCV06096,75.00.00,USD,2026-08-31T08:59:00Z,REF-6496,SWIFT,APAC,SETTLED
REC000363,SND07133,RCV08081,74.00.00,USD,2026-08-31T15:33:00Z,REF-31800,SWIFT,APAC,SETTLED
REC000364,SND09623,RCV04225,85.00.00,USD,2026-08-31T20:54:00Z,REF-14476,SWIFT,APAC,SETTLED
REC000365,SND00501,RCV00715,81.00.00,USD,2026-08-31T08:09:00Z,REF-1743,SWIFT,APAC,SETTLED
REC000366,SND00471,RCV09594,68.00.00,USD,2026-08-31T06:29:00Z,REF-24021,SWIFT,APAC,SETTLED
REC000367,SND07107,RCV03046,30.00.00,USD,2026-08-31T17:20:00Z,REF-206,SWIFT,APAC,SETTLED
REC000368,SND04933,RCV07728,15.00.00,USD,2026-08-31T08:48:00Z,REF-30866,SWIFT,APAC,SETTLED
REC000369,SND08960,RCV09183,95.00.00,USD,2026-08-31T08:50:00Z,REF-2238,SWIFT,APAC,SETTLED
REC000370,SND05724,RCV08252,15.00.00,USD,2026-08-31T16:30:00Z,REF-6499,SWIFT,APAC,SETTLED
REC000371,SND00448,RCV03307,86.00.00,USD,2026-08-31T01:15:00Z,REF-15413,SWIFT,APAC,SETTLED
REC000372,SND06087,RCV02170,65.00.00,USD,2026-08-31T06:38:00Z,REF-31107,SWIFT,APAC,SETTLED
REC000373,SND05868,RCV08113,52.00.00,USD,2026-08-31T18:54:00Z,REF-9897,SWIFT,APAC,SETTLED
REC000374,SND05629,RCV09107,79.00.00,USD,2026-08-31T21:03:00Z,REF-23373,SWIFT,APAC,SETTLED
REC000375,SND03003,RCV04342,40.00.00,USD,2026-08-31T02:17:00Z,REF-1466,SWIFT,APAC,SETTLED
REC000376,SND01401,RCV04811,52.00.00,USD,2026-08-31T08:08:00Z,REF-64,SWIFT,APAC,SETTLED
REC000377,SND01399,RCV02589,35.00.00,USD,2026-08-31T10:59:00Z,REF-19405,SWIFT,APAC,SETTLED
REC000378,SND01921,RCV02066,49.00.00,USD,2026-08-31T19:19:00Z,REF-26553,SWIFT,APAC,SETTLED
REC000379,SND06127,RCV08325,3.00.00,USD,2026-08-31T06:41:00Z,REF-9275,SWIFT,APAC,SETTLED
REC000380,SND04607,RCV01476,11.00.00,USD,2026-08-31T14:07:00Z,REF-26069,SWIFT,APAC,SETTLED
REC000381,SND04700,RCV04690,58.00.00,USD,2026-08-31T05:18:00Z,REF-29064,SWIFT,APAC,SETTLED
REC000382,SND01570,RCV07109,93.00.00,USD,2026-08-31T09:42:00Z,REF-22463,SWIFT,APAC,SETTLED
REC000383,SND06138,RCV01967,86.00.00,USD,2026-08-31T14:28:00Z,REF-29222,SWIFT,APAC,SETTLED
REC000384,SND02110,RCV09405,31.00.00,USD,2026-08-31T10:13:00Z,REF-10186,SWIFT,APAC,SETTLED
REC000385,SND08187,RCV05992,26.00.00,USD,2026-08-31T22:30:00Z,REF-8915,SWIFT,APAC,SETTLED
REC000386,SND00749,RCV09715,86.00.00,USD,2026-08-31T00:03:00Z,REF-3603,SWIFT,APAC,SETTLED
REC000387,SND00834,RCV04577,32.00.00,USD,2026-08-31T20:29:00Z,REF-28959,SWIFT,APAC,SETTLED
REC000388,SND00293,RCV09645,82.00.00,USD,2026-08-31T05:34:00Z,REF-16825,SWIFT,APAC,SETTLED
REC000389,SND02216,RCV00323,61.00.00,USD,2026-08-31T03:59:00Z,REF-23391,SWIFT,APAC,SETTLED
REC000390,SND01619,RCV08974,99.00.00,USD,2026-08-31T23:24:00Z,REF-19694,SWIFT,APAC,SETTLED
REC000391,SND02787,RCV04916,99.00.00,USD,2026-08-31T23:07:00Z,REF-27555,SWIFT,APAC,SETTLED
REC000392,SND09071,RCV00021,58.00.00,USD,2026-08-31T15:30:00Z,REF-22497,SWIFT,APAC,SETTLED
REC000393,SND05744,RCV08082,28.00.00,USD,2026-08-31T10:39:00Z,REF-30695,SWIFT,APAC,SETTLED
REC000394,SND07004,RCV06482,29.00.00,USD,2026-08-31T15:59:00Z,REF-32651,SWIFT,APAC,SETTLED
REC000395,SND07697,RCV08730,12.00.00,USD,2026-08-31T03:46:00Z,REF-441,SWIFT,APAC,SETTLED
REC000396,SND08147,RCV02063,31.00.00,USD,2026-08-31T20:18:00Z,REF-1418,SWIFT,APAC,SETTLED
REC000397,SND02657,RCV00686,91.00.00,USD,2026-08-31T22:08:00Z,REF-31228,SWIFT,APAC,SETTLED
REC000398,SND07621,RCV07721,86.00.00,USD,2026-08-31T11:23:00Z,REF-21723,SWIFT,APAC,SETTLED
REC000399,SND08459,RCV07884,39.00.00,USD,2026-08-31T23:52:00Z,REF-13851,SWIFT,APAC,SETTLED
REC000400,SND00156,RCV00851,64.00.00,USD,2026-08-31T13:01:00Z,REF-12419,SWIFT,APAC,SETTLED
REC000401,SND03950,RCV06171,53.00.00,USD,2026-08-31T13:23:00Z,REF-2315,SWIFT,APAC,SETTLED
REC000402,SND02621,RCV04318,87.00.00,USD,2026-08-31T03:20:00Z,REF-27519,SWIFT,APAC,SETTLED
REC000403,SND00578,RCV03145,54.00.00,USD,2026-08-31T02:17:00Z,REF-4260,SWIFT,APAC,SETTLED
REC000404,SND05390,RCV04608,71.00.00,USD,2026-08-31T14:08:00Z,REF-2687,SWIFT,APAC,SETTLED
REC000405,SND07270,RCV01419,18.00.00,USD,2026-08-31T22:58:00Z,REF-27196,SWIFT,APAC,SETTLED
REC000406,SND02790,RCV07572,44.00.00,USD,2026-08-31T11:38:00Z,REF-31849,SWIFT,APAC,SETTLED
REC000407,SND02488,RCV06648,47.00.00,USD,2026-08-31T17:12:00Z,REF-20362,SWIFT,APAC,SETTLED
REC000408,SND09178,RCV01744,50.00.00,USD,2026-08-31T01:17:00Z,REF-379,SWIFT,APAC,SETTLED
REC000409,SND01881,RCV03968,21.00.00,USD,2026-08-31T07:44:00Z,REF-7508,SWIFT,APAC,SETTLED
REC000410,SND08430,RCV01528,70.00.00,USD,2026-08-31T04:00:00Z,REF-7584,SWIFT,APAC,SETTLED
REC000411,SND01121,RCV04854,9.00.00,USD,2026-08-31T16:35:00Z,REF-23371,SWIFT,APAC,SETTLED
REC000412,SND09755,RCV06768,62.00.00,USD,2026-08-31T19:23:00Z,REF-10270,SWIFT,APAC,SETTLED
REC000413,SND02505,RCV03284,17.00.00,USD,2026-08-31T16:58:00Z,REF-20765,SWIFT,APAC,SETTLED
REC000414,SND04942,RCV08021,40.00.00,USD,2026-08-31T07:12:00Z,REF-28239,SWIFT,APAC,SETTLED
REC000415,SND04728,RCV07380,93.00.00,USD,2026-08-31T02:50:00Z,REF-23083,SWIFT,APAC,SETTLED
REC000416,SND01997,RCV02334,27.00.00,USD,2026-08-31T19:18:00Z,REF-625,SWIFT,APAC,SETTLED
REC000417,SND05206,RCV09355,92.00.00,USD,2026-08-31T23:01:00Z,REF-8447,SWIFT,APAC,SETTLED
REC000418,SND01821,RCV01475,72.00.00,USD,2026-08-31T16:15:00Z,REF-8178,SWIFT,APAC,SETTLED
REC000419,SND01704,RCV01508,65.00.00,USD,2026-08-31T11:39:00Z,REF-710,SWIFT,APAC,SETTLED
REC000420,SND00330,RCV02299,16.00.00,USD,2026-08-31T05:59:00Z,REF-32657,SWIFT,APAC,SETTLED
REC000421,SND01901,RCV00417,31.00.00,USD,2026-08-31T12:11:00Z,REF-10165,SWIFT,APAC,SETTLED
REC000422,SND01757,RCV02733,59.00.00,USD,2026-08-31T11:04:00Z,REF-5218,SWIFT,APAC,SETTLED
REC000423,SND07300,RCV04721,22.00.00,USD,2026-08-31T06:03:00Z,REF-9747,SWIFT,APAC,SETTLED
REC000424,SND07415,RCV05575,34.00.00,USD,2026-08-31T18:18:00Z,REF-3189,SWIFT,APAC,SETTLED
REC000425,SND07162,RCV07355,54.00.00,USD,2026-08-31T12:42:00Z,REF-13260,SWIFT,APAC,SETTLED
REC000426,SND09903,RCV00539,89.00.00,USD,2026-08-31T10:35:00Z,REF-280,SWIFT,APAC,SETTLED
REC000427,SND08909,RCV07889,67.00.00,USD,2026-08-31T13:23:00Z,REF-26385,SWIFT,APAC,SETTLED
REC000428,SND09767,RCV06343,76.00.00,USD,2026-08-31T17:57:00Z,REF-7509,SWIFT,APAC,SETTLED
REC000429,SND06605,RCV00913,93.00.00,USD,2026-08-31T01:11:00Z,REF-20709,SWIFT,APAC,SETTLED
REC000430,SND09201,RCV05696,85.00.00,USD,2026-08-31T05:20:00Z,REF-17676,SWIFT,APAC,SETTLED
REC000431,SND02327,RCV05814,50.00.00,USD,2026-08-31T12:30:00Z,REF-22680,SWIFT,APAC,SETTLED
REC000432,SND02393,RCV08781,68.00.00,USD,2026-08-31T23:40:00Z,REF-16990,SWIFT,APAC,SETTLED
REC000433,SND01155,RCV09913,90.00.00,USD,2026-08-31T08:54:00Z,REF-16823,SWIFT,APAC,SETTLED
REC000434,SND09584,RCV04240,84.00.00,USD,2026-08-31T13:38:00Z,REF-8765,SWIFT,APAC,SETTLED
REC000435,SND07772,RCV02545,93.00.00,USD,2026-08-31T10:12:00Z,REF-25525,SWIFT,APAC,SETTLED
REC000436,SND02081,RCV04072,43.00.00,USD,2026-08-31T07:58:00Z,REF-31391,SWIFT,APAC,SETTLED
REC000437,SND02852,RCV06556,87.00.00,USD,2026-08-31T08:53:00Z,REF-3881,SWIFT,APAC,SETTLED
REC000438,SND04061,RCV03591,34.00.00,USD,2026-08-31T23:06:00Z,REF-3637,SWIFT,APAC,SETTLED
REC000439,SND02297,RCV01990,33.00.00,USD,2026-08-31T11:32:00Z,REF-2269,SWIFT,APAC,SETTLED
REC000440,SND08514,RCV06802,17.00.00,USD,2026-08-31T14:18:00Z,REF-1712,SWIFT,APAC,SETTLED
REC000441,SND09152,RCV01113,92.00.00,USD,2026-08-31T06:35:00Z,REF-21005,SWIFT,APAC,SETTLED
REC000442,SND08720,RCV01031,45.00.00,USD,2026-08-31T02:25:00Z,REF-19424,SWIFT,APAC,SETTLED
REC000443,SND06403,RCV07952,36.00.00,USD,2026-08-31T15:41:00Z,REF-6746,SWIFT,APAC,SETTLED
REC000444,SND07850,RCV01632,6.00.00,USD,2026-08-31T04:52:00Z,REF-2714,SWIFT,APAC,SETTLED
REC000445,SND01877,RCV08446,12.00.00,USD,2026-08-31T09:27:00Z,REF-17708,SWIFT,APAC,SETTLED
REC000446,SND03730,RCV07258,44.00.00,USD,2026-08-31T12:06:00Z,REF-11711,SWIFT,APAC,SETTLED
REC000447,SND00218,RCV01894,74.00.00,USD,2026-08-31T13:56:00Z,REF-31432,SWIFT,APAC,SETTLED
REC000448,SND09036,RCV00376,11.00.00,USD,2026-08-31T18:54:00Z,REF-914,SWIFT,APAC,SETTLED
REC000449,SND09891,RCV00675,15.00.00,USD,2026-08-31T11:33:00Z,REF-21776,SWIFT,APAC,SETTLED
